country,year,gdpPercap,continent,lifeExp,pop
Vietnam,1838,951,Asia,32,6200000
Vietnam,1839,950,Asia,32,6180000
Vietnam,1840,949,Asia,32,6160000
Vietnam,1841,948,Asia,32,6140000
Vietnam,1842,947,Asia,32,6120000
Vietnam,1843,947,Asia,32,6110000
Vietnam,1844,946,Asia,32,6090000
Vietnam,1845,945,Asia,32,6070000
Vietnam,1846,944,Asia,32,6050000
Vietnam,1847,943,Asia,32,6040000
Vietnam,1848,943,Asia,32,6060000
Vietnam,1849,942,Asia,32,6110000
Vietnam,1850,941,Asia,32,6210000
Vietnam,1851,940,Asia,32,6350000
Vietnam,1852,939,Asia,32,6530000
Vietnam,1853,939,Asia,32,6710000
Vietnam,1854,938,Asia,32,6900000
Vietnam,1855,937,Asia,32,7100000
Vietnam,1856,936,Asia,32,7300000
Vietnam,1857,935,Asia,32,7500000
Vietnam,1858,935,Asia,32,7720000
Vietnam,1859,934,Asia,32,7930000
Vietnam,1860,933,Asia,32,8160000
Vietnam,1861,932,Asia,32,8390000
Vietnam,1862,931,Asia,32,8620000
Vietnam,1863,931,Asia,32,8870000
Vietnam,1864,930,Asia,32,9120000
Vietnam,1865,929,Asia,32,9380000
Vietnam,1866,928,Asia,32,9640000
Vietnam,1867,927,Asia,32,9910000
Vietnam,1868,927,Asia,32,10100000
Vietnam,1869,926,Asia,32,10300000
Vietnam,1870,934,Asia,32,10400000
Vietnam,1871,942,Asia,32,10500000
Vietnam,1872,950,Asia,32,10600000
Vietnam,1873,958,Asia,32,10600000
Vietnam,1874,966,Asia,32,10600000
Vietnam,1875,974,Asia,32,10600000
Vietnam,1876,982,Asia,32,10700000
Vietnam,1877,991,Asia,32,10700000
Vietnam,1878,999,Asia,32,10700000
Vietnam,1879,1010,Asia,32,10800000
Vietnam,1880,1020,Asia,32,10800000
Vietnam,1881,1030,Asia,32,10800000
Vietnam,1882,1030,Asia,32,10800000
Vietnam,1883,1040,Asia,32,10900000
Vietnam,1884,1050,Asia,32,10900000
Vietnam,1885,1060,Asia,32,10900000
Vietnam,1886,1070,Asia,32,1.10E+07
Vietnam,1887,1080,Asia,32.1,1.10E+07
Vietnam,1888,1090,Asia,32.1,1.10E+07
Vietnam,1889,1100,Asia,32.1,1.10E+07
Vietnam,1890,1110,Asia,32.1,11100000
Vietnam,1891,1120,Asia,32.1,11100000
Vietnam,1892,1130,Asia,32.1,11100000
Vietnam,1893,1140,Asia,32.1,11200000
Vietnam,1894,1140,Asia,32.1,11200000
Vietnam,1895,1150,Asia,32.1,11200000
Vietnam,1896,1160,Asia,32.1,11300000
Vietnam,1897,1170,Asia,32.1,11300000
Vietnam,1898,1180,Asia,32.1,11400000
Vietnam,1899,1190,Asia,32.1,11700000
Vietnam,1900,1200,Asia,32.1,12100000
Vietnam,1901,1210,Asia,32.1,12600000
Vietnam,1902,1230,Asia,32.1,13300000
Vietnam,1903,1240,Asia,32.1,1.40E+07
Vietnam,1904,1250,Asia,32.1,14700000
Vietnam,1905,1260,Asia,32.1,15500000
Vietnam,1906,1270,Asia,32.1,16300000
Vietnam,1907,1280,Asia,32.1,17200000
Vietnam,1908,1290,Asia,32.1,17900000
Vietnam,1909,1300,Asia,32.1,18400000
Vietnam,1910,1310,Asia,32.1,18700000
Vietnam,1911,1320,Asia,32.1,18900000
Vietnam,1912,1330,Asia,32.1,18800000
Vietnam,1913,1330,Asia,32.1,18700000
Vietnam,1914,1330,Asia,32.1,18600000
Vietnam,1915,1320,Asia,32.1,18500000
Vietnam,1916,1320,Asia,32.1,18400000
Vietnam,1917,1320,Asia,20.6,18300000
Vietnam,1918,1310,Asia,32.2,18300000
Vietnam,1919,1310,Asia,32.2,18200000
Vietnam,1920,1310,Asia,32.2,18100000
Vietnam,1921,1300,Asia,32.2,1.80E+07
Vietnam,1922,1300,Asia,32.2,17900000
Vietnam,1923,1290,Asia,32.2,17900000
Vietnam,1924,1290,Asia,32.2,17800000
Vietnam,1925,1290,Asia,32.2,17700000
Vietnam,1926,1280,Asia,32.2,17600000
Vietnam,1927,1280,Asia,32.2,17500000
Vietnam,1928,1280,Asia,32.2,17500000
Vietnam,1929,1270,Asia,32.2,17500000
Vietnam,1930,1270,Asia,32.4,17500000
Vietnam,1931,1270,Asia,32.5,17600000
Vietnam,1932,1260,Asia,32.7,17800000
Vietnam,1933,1260,Asia,32.9,17900000
Vietnam,1934,1260,Asia,33,1.80E+07
Vietnam,1935,1250,Asia,33.2,18100000
Vietnam,1936,1250,Asia,34.6,18200000
Vietnam,1937,1250,Asia,35.9,18400000
Vietnam,1938,1240,Asia,37.3,18600000
Vietnam,1939,1240,Asia,36.3,18900000
Vietnam,1940,1240,Asia,35.4,19300000
Vietnam,1941,1230,Asia,34.8,19800000
Vietnam,1942,1230,Asia,33.2,20300000
Vietnam,1943,1230,Asia,27.2,20900000
Vietnam,1944,1220,Asia,17.1,21600000
Vietnam,1945,1220,Asia,36.3,22200000
Vietnam,1946,1220,Asia,42.3,22800000
Vietnam,1947,1210,Asia,47.4,23500000
Vietnam,1948,1210,Asia,50.4,24200000
Vietnam,1949,1210,Asia,52.3,24800000
Vietnam,1950,1240,Asia,52.6,25400000
Vietnam,1951,1270,Asia,53,2.60E+07
Vietnam,1952,1310,Asia,53.3,26600000
Vietnam,1953,1340,Asia,53.8,27400000
Vietnam,1954,1370,Asia,56.4,28100000
Vietnam,1955,1400,Asia,56.8,2.90E+07
Vietnam,1956,1420,Asia,57.2,29800000
Vietnam,1957,1440,Asia,57.6,30800000
Vietnam,1958,1450,Asia,58,31700000
Vietnam,1959,1470,Asia,58.4,32700000
Vietnam,1960,1480,Asia,58.7,33700000
Vietnam,1961,1610,Asia,58.4,34700000
Vietnam,1962,1600,Asia,58,35700000
Vietnam,1963,1620,Asia,58.6,36800000
Vietnam,1964,1580,Asia,57.4,37900000
Vietnam,1965,1540,Asia,57.7,3.90E+07
Vietnam,1966,1310,Asia,57.9,40100000
Vietnam,1967,1240,Asia,53.9,41200000
Vietnam,1968,1310,Asia,56,42300000
Vietnam,1969,1300,Asia,56,43400000
Vietnam,1970,1330,Asia,56.6,44500000
Vietnam,1971,1410,Asia,52.8,45500000
Vietnam,1972,1460,Asia,56.1,46600000
Vietnam,1973,1360,Asia,55.8,47700000
Vietnam,1974,1230,Asia,62.3,48700000
Vietnam,1975,1400,Asia,64.9,49800000
Vietnam,1976,1410,Asia,65.3,50900000
Vietnam,1977,1380,Asia,65.7,5.20E+07
Vietnam,1978,1360,Asia,65.9,53100000
Vietnam,1979,1290,Asia,66.3,54300000
Vietnam,1980,1300,Asia,66.6,55500000
Vietnam,1981,1370,Asia,66.9,56800000
Vietnam,1982,1400,Asia,67.1,58100000
Vietnam,1983,1490,Asia,67.5,59500000
Vietnam,1984,1540,Asia,67.8,60900000
Vietnam,1985,1540,Asia,68.1,62300000
Vietnam,1986,1560,Asia,68.4,63700000
Vietnam,1987,1610,Asia,68.6,65100000
Vietnam,1988,1630,Asia,68.9,66600000
Vietnam,1989,1670,Asia,69.2,6.80E+07
Vietnam,1990,1740,Asia,69.5,69400000
Vietnam,1991,1850,Asia,69.8,70900000
Vietnam,1992,1960,Asia,70.2,72300000
Vietnam,1993,2090,Asia,70.5,73700000
Vietnam,1994,2250,Asia,70.8,74900000
Vietnam,1995,2430,Asia,71.1,76100000
Vietnam,1996,2590,Asia,71.3,77100000
Vietnam,1997,2700,Asia,71.7,78100000
Vietnam,1998,2800,Asia,72,7.90E+07
Vietnam,1999,2960,Asia,72.2,79900000
Vietnam,2000,3110,Asia,72.4,80700000
Vietnam,2001,3270,Asia,72.5,81500000
Vietnam,2002,3460,Asia,72.6,82300000
Vietnam,2003,3690,Asia,72.7,83100000
Vietnam,2004,3930,Asia,72.8,83800000
Vietnam,2005,4170,Asia,72.9,84600000
Vietnam,2006,4420,Asia,72.9,85400000
Vietnam,2007,4630,Asia,73,86200000
Vietnam,2008,4830,Asia,73.1,87100000
Vietnam,2009,5090,Asia,73.2,8.80E+07
Vietnam,2010,5350,Asia,73.3,88900000
Vietnam,2011,5570,Asia,73.5,89800000
Vietnam,2012,5820,Asia,73.6,90800000
Vietnam,2013,6100,Asia,73.7,91700000
Vietnam,2014,6440,Asia,73.9,92700000
Vietnam,2015,6770,Asia,74,93600000
Vietnam,2016,7160,Asia,74.2,94600000
Vietnam,2017,7590,Asia,74.3,95500000
Vietnam,2018,8040,Asia,74.5,96500000
Vietnam,2019,8200,Asia,74.5,97300000
Vietnam,2020,8650,Asia,74.7,98200000
Vietnam,2021,9190,Asia,74.8,9.90E+07
Vietnam,2022,9740,Asia,74.9,99700000
Vanuatu,1799,654,NA,24.3,27800
Vanuatu,1800,655,NA,24.3,27800
Vanuatu,1801,655,NA,24.3,27800
Vanuatu,1802,655,NA,24.3,27800
Vanuatu,1803,655,NA,24.3,27800
Vanuatu,1804,655,NA,24.3,27800
Vanuatu,1805,655,NA,24.3,27800
Vanuatu,1806,655,NA,24.3,27800
Vanuatu,1807,655,NA,24.3,27800
Vanuatu,1808,655,NA,24.3,27800
Vanuatu,1809,655,NA,24.3,27800
Vanuatu,1810,655,NA,24.3,27800
Vanuatu,1811,655,NA,24.3,27800
Vanuatu,1812,656,NA,24.3,27800
Vanuatu,1813,656,NA,24.3,27800
Vanuatu,1814,656,NA,24.3,27800
Vanuatu,1815,656,NA,24.3,27800
Vanuatu,1816,656,NA,24.3,27800
Vanuatu,1817,656,NA,24.3,27800
Vanuatu,1818,656,NA,24.3,27800
Vanuatu,1819,656,NA,24.3,28000
Vanuatu,1820,659,NA,24.3,28100
Vanuatu,1821,661,NA,24.3,28300
Vanuatu,1822,663,NA,24.3,28600
Vanuatu,1823,665,NA,24.3,28900
Vanuatu,1824,667,NA,24.3,29200
Vanuatu,1825,670,NA,24.3,29500
Vanuatu,1826,672,NA,24.3,29800
Vanuatu,1827,674,NA,24.3,30100
Vanuatu,1828,676,NA,24.3,30400
Vanuatu,1829,679,NA,24.3,30600
Vanuatu,1830,681,NA,24.3,30900
Vanuatu,1831,684,NA,24.3,31300
Vanuatu,1832,686,NA,24.3,31600
Vanuatu,1833,689,NA,24.3,31900
Vanuatu,1834,691,NA,24.3,32200
Vanuatu,1835,693,NA,24.3,32500
Vanuatu,1836,695,NA,24.3,32800
Vanuatu,1837,698,NA,24.3,33100
Vanuatu,1838,700,NA,24.3,33500
Vanuatu,1839,702,NA,24.3,33800
Vanuatu,1840,705,NA,24.3,34100
Vanuatu,1841,708,NA,24.3,34500
Vanuatu,1842,710,NA,24.3,34800
Vanuatu,1843,712,NA,24.3,35100
Vanuatu,1844,714,NA,24.3,35500
Vanuatu,1845,717,NA,24.3,35800
Vanuatu,1846,719,NA,24.3,36200
Vanuatu,1847,722,NA,24.3,36500
Vanuatu,1848,724,NA,24.3,36900
Vanuatu,1849,727,NA,24.3,37300
Vanuatu,1850,729,NA,24.3,37600
Vanuatu,1851,731,NA,24.3,37900
Vanuatu,1852,735,NA,24.3,38200
Vanuatu,1853,737,NA,24.3,38500
Vanuatu,1854,739,NA,24.3,38900
Vanuatu,1855,741,NA,24.3,39200
Vanuatu,1856,745,NA,24.3,39500
Vanuatu,1857,747,NA,24.3,39800
Vanuatu,1858,749,NA,24.3,40200
Vanuatu,1859,751,NA,24.3,40500
Vanuatu,1860,755,NA,24.3,40900
Vanuatu,1861,757,NA,24.3,41200
Vanuatu,1862,759,NA,24.3,41500
Vanuatu,1863,762,NA,24.3,41900
Vanuatu,1864,765,NA,24.3,42200
Vanuatu,1865,767,NA,24.3,42600
Vanuatu,1866,770,NA,24.3,43000
Vanuatu,1867,773,NA,24.3,43300
Vanuatu,1868,775,NA,24.3,43700
Vanuatu,1869,778,NA,24.3,44000
Vanuatu,1870,780,NA,24.4,44400
Vanuatu,1871,783,NA,24.4,44800
Vanuatu,1872,786,NA,24.4,45200
Vanuatu,1873,788,NA,24.5,45500
Vanuatu,1874,792,NA,24.6,45900
Vanuatu,1875,794,NA,24.6,46300
Vanuatu,1876,796,NA,24.6,46700
Vanuatu,1877,799,NA,24.7,47100
Vanuatu,1878,802,NA,24.8,47500
Vanuatu,1879,805,NA,24.8,47900
Vanuatu,1880,807,NA,24.9,48300
Vanuatu,1881,811,NA,24.9,48700
Vanuatu,1882,813,NA,24.9,49100
Vanuatu,1883,815,NA,25,49500
Vanuatu,1884,818,NA,25,49900
Vanuatu,1885,821,NA,25.1,50300
Vanuatu,1886,824,NA,25.1,50700
Vanuatu,1887,826,NA,25.2,51200
Vanuatu,1888,830,NA,25.2,51600
Vanuatu,1889,832,NA,25.3,52000
Vanuatu,1890,835,NA,25.3,52400
Vanuatu,1891,839,NA,25.4,52900
Vanuatu,1892,841,NA,25.4,53300
Vanuatu,1893,844,NA,25.5,53800
Vanuatu,1894,846,NA,25.5,54200
Vanuatu,1895,850,NA,25.6,54700
Vanuatu,1896,852,NA,25.6,55100
Vanuatu,1897,855,NA,25.7,55600
Vanuatu,1898,859,NA,25.7,56000
Vanuatu,1899,861,NA,25.8,56500
Vanuatu,1900,864,NA,25.8,57000
Vanuatu,1901,866,NA,25.9,57400
Vanuatu,1902,870,NA,25.9,57900
Vanuatu,1903,873,NA,26,58400
Vanuatu,1904,875,NA,26,58900
Vanuatu,1905,879,NA,26.1,59400
Vanuatu,1906,882,NA,26.1,59900
Vanuatu,1907,884,NA,26.2,60400
Vanuatu,1908,888,NA,26.2,60600
Vanuatu,1909,891,NA,26.3,60600
Vanuatu,1910,893,NA,26.3,60300
Vanuatu,1911,897,NA,26.4,59800
Vanuatu,1912,900,NA,26.4,59100
Vanuatu,1913,911,NA,26.5,58400
Vanuatu,1914,921,NA,26.5,57600
Vanuatu,1915,932,NA,26.6,56900
Vanuatu,1916,944,NA,26.6,56200
Vanuatu,1917,956,NA,26.7,55600
Vanuatu,1918,967,NA,26.7,55100
Vanuatu,1919,978,NA,26.8,54700
Vanuatu,1920,992,NA,26.8,54500
Vanuatu,1921,1010,NA,26.9,54400
Vanuatu,1922,1020,NA,26.9,54400
Vanuatu,1923,1030,NA,27,54400
Vanuatu,1924,1050,NA,27,54400
Vanuatu,1925,1060,NA,27.1,54400
Vanuatu,1926,1070,NA,27.1,54400
Vanuatu,1927,1090,NA,27.2,54400
Vanuatu,1928,1100,NA,27.2,54200
Vanuatu,1929,1120,NA,27.3,53800
Vanuatu,1930,1130,NA,27.3,53200
Vanuatu,1931,1150,NA,27.4,52400
Vanuatu,1932,1160,NA,27.4,51500
Vanuatu,1933,1180,NA,27.5,50600
Vanuatu,1934,1190,NA,28.7,49600
Vanuatu,1935,1210,NA,29.9,48700
Vanuatu,1936,1220,NA,31.1,47900
Vanuatu,1937,1240,NA,32.4,47000
Vanuatu,1938,1260,NA,33.6,46400
Vanuatu,1939,1270,NA,34.8,45900
Vanuatu,1940,1290,NA,36.1,45700
Vanuatu,1941,1310,NA,37.3,45700
Vanuatu,1942,1320,NA,38.5,45800
Vanuatu,1943,1340,NA,39.8,46000
Vanuatu,1944,1360,NA,41,46200
Vanuatu,1945,1380,NA,42.3,46400
Vanuatu,1946,1390,NA,43.6,46600
Vanuatu,1947,1410,NA,44.9,46700
Vanuatu,1948,1430,NA,46.1,47100
Vanuatu,1949,1450,NA,47.4,47700
Vanuatu,1950,1470,NA,45,48900
Vanuatu,1951,1490,NA,48.1,50300
Vanuatu,1952,1510,NA,48.4,51800
Vanuatu,1953,1530,NA,48.8,53300
Vanuatu,1954,1550,NA,49.2,54900
Vanuatu,1955,1570,NA,49.5,56600
Vanuatu,1956,1590,NA,50,58200
Vanuatu,1957,1610,NA,50.4,60000
Vanuatu,1958,1630,NA,50.8,61800
Vanuatu,1959,1650,NA,51.4,63700
Vanuatu,1960,1670,NA,51.9,65700
Vanuatu,1961,1690,NA,52.4,67800
Vanuatu,1962,1720,NA,52.9,69900
Vanuatu,1963,1740,NA,53.4,72100
Vanuatu,1964,1760,NA,53.9,74300
Vanuatu,1965,1790,NA,54.5,76400
Vanuatu,1966,1810,NA,55,78500
Vanuatu,1967,1840,NA,55.6,80700
Vanuatu,1968,1860,NA,56.1,82900
Vanuatu,1969,1880,NA,56.7,85400
Vanuatu,1970,1910,NA,57.3,88000
Vanuatu,1971,1940,NA,57.7,90800
Vanuatu,1972,1960,NA,58.4,93700
Vanuatu,1973,2560,NA,59.1,96800
Vanuatu,1974,2370,NA,59.7,99900
Vanuatu,1975,2340,NA,60.2,103000
Vanuatu,1976,2250,NA,60.7,106000
Vanuatu,1977,2570,NA,61.2,109000
Vanuatu,1978,2600,NA,61.7,113000
Vanuatu,1979,2240,NA,62.1,116000
Vanuatu,1980,2280,NA,62.4,119000
Vanuatu,1981,2470,NA,62.6,121000
Vanuatu,1982,2930,NA,62.8,124000
Vanuatu,1983,3060,NA,63,127000
Vanuatu,1984,3030,NA,62.9,130000
Vanuatu,1985,2900,NA,63.1,133000
Vanuatu,1986,2850,NA,62.4,136000
Vanuatu,1987,2800,NA,63.1,139000
Vanuatu,1988,2830,NA,63,143000
Vanuatu,1989,2890,NA,63.1,147000
Vanuatu,1990,2900,NA,63.2,151000
Vanuatu,1991,2890,NA,63.1,155000
Vanuatu,1992,2830,NA,63.1,160000
Vanuatu,1993,3000,NA,63.2,164000
Vanuatu,1994,2960,NA,63.3,168000
Vanuatu,1995,2960,NA,63.3,172000
Vanuatu,1996,3050,NA,62.1,175000
Vanuatu,1997,3030,NA,63.5,178000
Vanuatu,1998,2990,NA,63,181000
Vanuatu,1999,3100,NA,63.6,185000
Vanuatu,2000,2930,NA,63.6,189000
Vanuatu,2001,2710,NA,63.6,194000
Vanuatu,2002,2760,NA,63.7,199000
Vanuatu,2003,2790,NA,63.7,204000
Vanuatu,2004,2870,NA,63.8,209000
Vanuatu,2005,3040,NA,63.9,214000
Vanuatu,2006,3120,NA,64,219000
Vanuatu,2007,3240,NA,64.1,225000
Vanuatu,2008,3270,NA,64.2,230000
Vanuatu,2009,3240,NA,64.4,236000
Vanuatu,2010,3190,NA,64.5,243000
Vanuatu,2011,3160,NA,64.7,250000
Vanuatu,2012,3130,NA,64.8,257000
Vanuatu,2013,3120,NA,64.8,264000
Vanuatu,2014,3040,NA,65,271000
Vanuatu,2015,3060,NA,65.1,278000
Vanuatu,2016,3120,NA,65.3,285000
Vanuatu,2017,3130,NA,65.3,293000
Vanuatu,2018,3150,NA,65.5,3.00E+05
Vanuatu,2019,2790,NA,65.5,307000
Vanuatu,2020,2800,NA,65.7,314000
Vanuatu,2021,2860,NA,65.9,322000
Vanuatu,2022,2890,NA,66,329000
Samoa,1799,1570,NA,25.4,47300
Samoa,1800,1570,NA,25.4,47300
Samoa,1801,1570,NA,25.4,47300
Samoa,1802,1570,NA,25.4,47300
Samoa,1803,1570,NA,25.4,47300
Samoa,1804,1570,NA,25.4,47300
Samoa,1805,1570,NA,25.4,47300
Samoa,1806,1570,NA,25.4,47200
Samoa,1807,1570,NA,25.4,47200
Samoa,1808,1570,NA,25.4,47200
Samoa,1809,1570,NA,25.4,47200
Samoa,1810,1570,NA,25.4,47200
Samoa,1811,1570,NA,25.4,47200
Samoa,1812,1570,NA,25.4,47200
Samoa,1813,1570,NA,25.4,47200
Samoa,1814,1570,NA,25.4,47200
Samoa,1815,1570,NA,25.4,47200
Samoa,1816,1570,NA,25.4,47200
Samoa,1817,1570,NA,25.4,47200
Samoa,1818,1570,NA,25.4,47100
Samoa,1819,1570,NA,25.4,47100
Samoa,1820,1580,NA,25.4,47100
Samoa,1821,1580,NA,25.4,47100
Samoa,1822,1590,NA,25.4,47100
Samoa,1823,1590,NA,25.4,47100
Samoa,1824,1600,NA,25.4,47100
Samoa,1825,1600,NA,25.4,47100
Samoa,1826,1610,NA,25.4,47100
Samoa,1827,1610,NA,25.4,47100
Samoa,1828,1620,NA,25.4,47100
Samoa,1829,1630,NA,25.4,47100
Samoa,1830,1630,NA,25.4,47100
Samoa,1831,1640,NA,25.4,47000
Samoa,1832,1640,NA,25.4,47000
Samoa,1833,1650,NA,25.4,47000
Samoa,1834,1650,NA,25.4,47000
Samoa,1835,1660,NA,25.4,47000
Samoa,1836,1660,NA,25.4,47000
Samoa,1837,1670,NA,25.4,47000
Samoa,1838,1680,NA,25.4,47000
Samoa,1839,1680,NA,25.4,47000
Samoa,1840,1690,NA,25.4,47000
Samoa,1841,1690,NA,25.4,47000
Samoa,1842,1700,NA,25.4,47000
Samoa,1843,1700,NA,25.4,46900
Samoa,1844,1710,NA,25.4,46900
Samoa,1845,1720,NA,25.4,46900
Samoa,1846,1720,NA,25.4,46900
Samoa,1847,1730,NA,25.4,46900
Samoa,1848,1730,NA,25.4,46800
Samoa,1849,1740,NA,25.4,46700
Samoa,1850,1740,NA,25.4,46500
Samoa,1851,1750,NA,25.4,46200
Samoa,1852,1760,NA,25.4,45900
Samoa,1853,1760,NA,25.4,45600
Samoa,1854,1770,NA,25.4,45300
Samoa,1855,1770,NA,25.4,44900
Samoa,1856,1780,NA,25.4,44600
Samoa,1857,1790,NA,25.4,44300
Samoa,1858,1790,NA,25.4,44000
Samoa,1859,1800,NA,25.4,43700
Samoa,1860,1810,NA,25.4,43400
Samoa,1861,1810,NA,25.4,43100
Samoa,1862,1820,NA,25.4,42800
Samoa,1863,1820,NA,25.4,42500
Samoa,1864,1830,NA,25.4,42200
Samoa,1865,1840,NA,25.4,41900
Samoa,1866,1840,NA,25.4,41600
Samoa,1867,1850,NA,25.4,41300
Samoa,1868,1850,NA,25.4,41000
Samoa,1869,1860,NA,25.4,40700
Samoa,1870,1870,NA,25.5,40400
Samoa,1871,1870,NA,25.5,40100
Samoa,1872,1880,NA,25.6,39800
Samoa,1873,1890,NA,25.7,39600
Samoa,1874,1890,NA,25.7,39300
Samoa,1875,1900,NA,25.8,39000
Samoa,1876,1910,NA,25.9,38700
Samoa,1877,1910,NA,25.9,38500
Samoa,1878,1920,NA,26,38200
Samoa,1879,1920,NA,26.1,37900
Samoa,1880,1930,NA,26.1,37600
Samoa,1881,1940,NA,26.2,37400
Samoa,1882,1940,NA,26.3,37100
Samoa,1883,1950,NA,26.4,36900
Samoa,1884,1960,NA,26.4,36600
Samoa,1885,1960,NA,26.5,36300
Samoa,1886,1970,NA,26.6,36100
Samoa,1887,1980,NA,26.6,35800
Samoa,1888,1990,NA,26.7,35600
Samoa,1889,1990,NA,26.8,35300
Samoa,1890,2000,NA,26.8,35100
Samoa,1891,2010,NA,26.9,34800
Samoa,1892,2010,NA,26.9,34600
Samoa,1893,2020,NA,27,34300
Samoa,1894,2030,NA,27.1,34100
Samoa,1895,2030,NA,27.2,33800
Samoa,1896,2040,NA,27.2,33600
Samoa,1897,2050,NA,27.3,33400
Samoa,1898,2050,NA,27.4,33300
Samoa,1899,2060,NA,27.4,33300
Samoa,1900,2070,NA,27.5,33500
Samoa,1901,2070,NA,27.6,33800
Samoa,1902,2080,NA,27.6,34300
Samoa,1903,2090,NA,27.7,34800
Samoa,1904,2090,NA,27.8,35300
Samoa,1905,2100,NA,27.8,35800
Samoa,1906,2110,NA,27.9,36300
Samoa,1907,2120,NA,28,36800
Samoa,1908,2120,NA,28,37200
Samoa,1909,2130,NA,28.1,37400
Samoa,1910,2140,NA,28.2,37500
Samoa,1911,2140,NA,28.2,37400
Samoa,1912,2150,NA,28.3,37200
Samoa,1913,2180,NA,28.4,37000
Samoa,1914,2210,NA,28.4,36800
Samoa,1915,2230,NA,28.5,36600
Samoa,1916,2260,NA,28.6,36400
Samoa,1917,2290,NA,1.13,36200
Samoa,1918,2320,NA,28.7,36400
Samoa,1919,2350,NA,28.8,37000
Samoa,1920,2370,NA,28.8,37900
Samoa,1921,2400,NA,28.9,39200
Samoa,1922,2430,NA,29,41000
Samoa,1923,2460,NA,29.1,42900
Samoa,1924,2490,NA,29.1,44800
Samoa,1925,2520,NA,29.2,46800
Samoa,1926,2550,NA,29.3,48900
Samoa,1927,2580,NA,29.3,51100
Samoa,1928,2610,NA,29.4,53200
Samoa,1929,2640,NA,29.4,55000
Samoa,1930,2670,NA,29.5,56600
Samoa,1931,2700,NA,29.6,58000
Samoa,1932,2730,NA,29.6,59100
Samoa,1933,2760,NA,29.7,60300
Samoa,1934,2800,NA,31.2,61500
Samoa,1935,2830,NA,32.7,62700
Samoa,1936,2860,NA,34.2,63900
Samoa,1937,2900,NA,35.7,65200
Samoa,1938,2930,NA,37.3,66400
Samoa,1939,2960,NA,38.8,67700
Samoa,1940,3000,NA,40.3,69000
Samoa,1941,3030,NA,41.9,70300
Samoa,1942,3070,NA,43.4,71600
Samoa,1943,3100,NA,45,73000
Samoa,1944,3140,NA,46.5,74300
Samoa,1945,3180,NA,48.1,75700
Samoa,1946,3210,NA,49.7,77100
Samoa,1947,3250,NA,51.3,78600
Samoa,1948,3290,NA,52.8,80200
Samoa,1949,3330,NA,54.4,82100
Samoa,1950,3370,NA,55,84400
Samoa,1951,3410,NA,55.5,86800
Samoa,1952,3450,NA,56.1,89200
Samoa,1953,3490,NA,56.6,91700
Samoa,1954,3530,NA,57.2,94200
Samoa,1955,3570,NA,58.3,96800
Samoa,1956,3610,NA,59,99500
Samoa,1957,3650,NA,59.6,102000
Samoa,1958,3690,NA,60.2,105000
Samoa,1959,3740,NA,60.7,109000
Samoa,1960,3780,NA,61.1,112000
Samoa,1961,3820,NA,61.3,116000
Samoa,1962,3860,NA,61.4,120000
Samoa,1963,3910,NA,57.2,123000
Samoa,1964,3950,NA,61.3,127000
Samoa,1965,4000,NA,61.3,131000
Samoa,1966,4040,NA,61.8,134000
Samoa,1967,4090,NA,62,137000
Samoa,1968,4140,NA,62.2,140000
Samoa,1969,4180,NA,62.4,143000
Samoa,1970,4230,NA,62.6,145000
Samoa,1971,4280,NA,63,147000
Samoa,1972,4330,NA,63.2,149000
Samoa,1973,3830,NA,63.3,150000
Samoa,1974,3650,NA,63.6,151000
Samoa,1975,3960,NA,64.1,152000
Samoa,1976,3890,NA,64.4,153000
Samoa,1977,4110,NA,64.7,154000
Samoa,1978,4620,NA,65,155000
Samoa,1979,4320,NA,65.2,156000
Samoa,1980,3920,NA,65.4,156000
Samoa,1981,3870,NA,65.5,157000
Samoa,1982,3870,NA,65.7,158000
Samoa,1983,3910,NA,65.8,159000
Samoa,1984,4050,NA,66,160000
Samoa,1985,4250,NA,66.2,161000
Samoa,1986,4250,NA,66.4,161000
Samoa,1987,4160,NA,66.6,161000
Samoa,1988,4280,NA,66.8,162000
Samoa,1989,4060,NA,66.9,163000
Samoa,1990,3940,NA,66.9,164000
Samoa,1991,3890,NA,67.2,165000
Samoa,1992,4010,NA,67.4,167000
Samoa,1993,3870,NA,67.5,169000
Samoa,1994,4100,NA,67.7,170000
Samoa,1995,4370,NA,67.8,171000
Samoa,1996,4370,NA,68,172000
Samoa,1997,4450,NA,68.2,173000
Samoa,1998,4520,NA,68.3,174000
Samoa,1999,4810,NA,68.5,174000
Samoa,2000,5120,NA,68.6,175000
Samoa,2001,5310,NA,68.8,176000
Samoa,2002,5520,NA,68.9,177000
Samoa,2003,5740,NA,69,179000
Samoa,2004,5940,NA,69,180000
Samoa,2005,6020,NA,69.2,181000
Samoa,2006,6360,NA,69.3,182000
Samoa,2007,6380,NA,69.5,183000
Samoa,2008,6030,NA,67.5,185000
Samoa,2009,6010,NA,69.6,186000
Samoa,2010,6210,NA,69.7,187000
Samoa,2011,5910,NA,69.6,189000
Samoa,2012,5830,NA,69.9,191000
Samoa,2013,5790,NA,70,192000
Samoa,2014,6000,NA,70.1,194000
Samoa,2015,6450,NA,70.2,195000
Samoa,2016,6490,NA,70.3,195000
Samoa,2017,6330,NA,70.4,196000
Samoa,2018,6520,NA,70.5,197000
Samoa,2019,6260,NA,70.5,198000
Samoa,2020,5720,NA,70.7,2.00E+05
